Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-10 00:00:00-05:00,75.9850613598187,77.76750946044922,75.90525344548281,77.76750946044922,109348800,0.0,0.0
2020-02-11 00:00:00-05:00,78.26331921379253,78.33587187126635,77.08065923180118,77.29832458496094,94323200,0.0,0.0
2020-02-12 00:00:00-05:00,77.7481726332658,79.13882181030785,77.7481726332658,79.13398742675781,113730400,0.0,0.0
2020-02-13 00:00:00-05:00,78.40600748455542,78.89696679324649,78.20285267206994,78.57046508789062,94747600,0.0,0.0
2020-02-14 00:00:00-05:00,78.53900374750255,78.8389051991665,78.08190737748309,78.58979797363281,80113600,0.0,0.0
2020-02-18 00:00:00-05:00,76.27044253813855,77.33217635199567,76.08905353965851,77.15078735351562,152531200,0.0,0.0
2020-02-19 00:00:00-05:00,77.39263964512776,78.49790505143669,77.39263964512776,78.26814270019531,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,78.02869864051748,78.51723694017812,76.95970973520781,77.46517944335938,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,77.05889434201991,77.50148770003717,75.09505699539346,75.71177673339844,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,71.8929330165793,73.56654484289926,69.950861613102,72.11543273925781,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,72.78537928554614,73.16750228692123,69.20113004030677,69.67273712158203,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,69.2978740052463,72.04289650296403,69.29061873830433,70.77800750732422,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,67.98458625765787,69.16965936503753,66.01590779451507,66.1513442993164,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.21885173263986,67.3340203730767,62.00359989656375,66.11266326904297,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,68.26999310714803,72.90387904877242,67.16714840245746,72.26780700683594,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,73.4432035732901,73.52301148955354,69.12130192834442,69.97262573242188,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,71.69460475808327,73.37789254779408,70.89407525882817,73.21826934814453,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,71.47210923904862,72.44677262458974,70.4781009386349,70.84329986572266,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.20225442366566,70.33539053552722,68.01603106687887,69.90247344970703,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,63.78846370366684,67.25662042749718,63.6070747073531,64.37374877929688,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,67.02688078666671,69.27610190295883,65.14768563149643,69.01006317138672,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,67.08732407289723,68.01361390598325,65.74987554201819,66.61328887939453,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,61.8996041788163,65.30004285714023,59.9792986243362,60.0349235534668,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,64.06418648557232,67.69922212839465,61.176469024415624,67.22760772705078,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,58.51609560503949,62.65901820555978,58.044484903274174,58.5789794921875,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,59.86079146440188,62.303494624543745,57.65751943951495,61.154701232910156,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,57.98886476183712,60.46301010190362,57.347954640535384,59.65764236450195,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,59.83177257079482,61.14986537455913,58.6757201816232,59.200538635253906,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,59.78097572031221,60.90558973701077,55.142256121470716,55.44215393066406,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.16160047962253,55.26317786918558,51.42015002405914,54.26432800292969,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.16414681678831,59.90433080067905,56.6659322179662,59.708431243896484,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,60.64438231534842,62.4582721154087,59.084437825370244,59.37949752807617,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,59.621358785658394,62.56227643476942,59.58266157820947,62.504234313964844,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.128089475112816,61.88266649068296,59.74953389267951,59.916412353515625,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,60.64197645935922,61.798028812791074,60.317891949823974,61.626312255859375,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,61.8173747321562,63.483731229594824,60.94670602705082,61.500545501708984,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,59.6165240756465,60.15343586559381,57.83407583491139,58.26457214355469,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.12670897901646,59.290016512254034,57.29473750591379,59.23680877685547,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,58.72166070290784,59.423029959454176,57.795367188954444,58.3854866027832,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,60.68067122588063,63.63368236649505,60.31305880719071,63.47890090942383,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,65.49352786324853,65.71120059846693,62.63967681398028,62.74367141723633,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,63.54419983698464,64.6639759139237,63.17900829152558,64.34957122802734,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,64.98566991040933,65.31700614568952,64.01826139596031,64.81394958496094,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,64.89131008954301,66.19489592354667,64.29151446730144,66.0860595703125,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,67.71854594923653,69.71382453524082,67.24693169479575,69.42359924316406,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.29901865238591,69.24949545432703,67.8709431733772,68.78997802734375,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,69.50341866796147,69.70173905002567,68.28690358299804,69.33654022216797,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,68.85287119883598,69.39945927697799,66.95916522550222,68.39576721191406,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.22278330341808,68.12488676722366,66.9567445601854,66.97608947753906,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,66.81887303902265,67.05346978399236,64.19477725392538,64.90582275390625,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.1731282940646,67.21067553657838,65.8321234375921,66.77534484863281,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,66.71972588742912,68.14181716571889,66.47787383005301,66.51657104492188,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,67.04136083298931,68.44652001629251,66.9929874926138,68.43684387207031,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.1539012595656,68.81658086164907,67.70648089449013,68.48524475097656,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,68.94716776474043,69.12855677224428,67.28323213572467,67.37512969970703,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,68.86251778141856,70.05726716798014,68.65936300137292,69.58807373046875,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,70.1274034083595,71.23266881272234,69.73802523358442,71.05611419677734,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,69.23013833651491,72.31375148512824,69.13339900800005,69.91216278076172,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,69.93633445349597,71.02950265458016,69.24705489201135,70.90132141113281,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,71.36086215007607,72.79746385447393,71.21574945029819,71.96549224853516,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,72.66685157702763,73.33919985774601,72.28230777359485,72.70796966552734,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,73.3343531605904,73.80596744487967,73.0320382041835,73.46011352539062,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,74.11974268821213,75.26194703967974,73.792357201285,75.2085952758789,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,74.71634413389539,76.88677548298328,74.50778444429339,76.3920669555664,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,77.07590910984447,77.52697546648025,75.39776671813026,75.5190200805664,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,75.69846552238357,76.61999543008798,73.53045501521297,74.60718536376953,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,73.84571291244961,75.12614791139806,73.12304032792042,75.06552124023438,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,72.83688885866347,74.6678114842192,72.80293436830361,74.62173461914062,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,75.9458316362108,76.7533757455592,75.2546860142826,76.37991333007812,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,76.39688667871405,77.24323270759544,75.90702580080492,75.93855285644531,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,76.7970088377273,77.48572687771853,76.75820688327083,77.4154052734375,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,77.27717806754521,77.8179706179206,76.60058237100931,76.83824157714844,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,76.57633494565745,77.41541342276373,76.47448628011443,77.33296203613281,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,78.45092620311642,78.63037881290926,76.75337911371359,76.80915832519531,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,76.66606775831522,77.28930432080578,75.92641792081989,77.143798828125,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,76.81885987080895,78.43638313567678,76.54240602656661,77.17777252197266,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,77.42026037966232,77.88102160812149,76.74609208099886,77.10257720947266,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,77.05650985276371,78.17204223872224,76.92555415248881,78.05078887939453,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,77.78401795906733,78.43636152325215,77.34265402331467,78.412109375,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,78.73224474017213,79.10570721874383,78.15992494437354,78.84379577636719,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,78.66676274766802,78.96504129309206,77.79130959230261,78.1647720336914,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,78.41454026494723,80.45159499569716,78.38544064604918,80.3909683227539,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,80.08781252353727,80.90021119354806,79.37726989185428,80.86625671386719,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,80.54617766782322,83.81273576255528,80.51465061318699,83.41987609863281,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,84.36808676274399,86.03410675203712,83.92915018975505,85.56607055664062,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,84.71000009547407,85.13438674688165,81.35613627237949,81.4579849243164,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,83.5969208795234,84.34383835712818,81.05060019570263,82.1612777709961,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,80.81534793256503,83.82970407027696,80.65286520703812,83.17736053466797,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,85.2314142826488,85.65338103043176,83.59692127094438,85.38176727294922,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,86.12623198458334,86.1868586447725,85.14165561516855,85.26290893554688,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,85.21928633315488,85.71400210817573,84.68819603071728,85.29689025878906,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,86.0025767936151,86.4681854978016,83.70118325430472,84.80944061279297,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,85.20230612758097,87.17145941767127,85.15622926088085,87.02838134765625,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,88.27242190241752,90.30462884351627,87.85288272746979,88.8859634399414,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,88.51495463894143,89.43405719903721,86.94350839643548,87.31697082519531,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,87.47216900112456,88.51494484309887,86.71312185164297,88.47614288330078,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,88.37185869535793,88.59254065861916,85.609704103183,85.75763702392578,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,85.66549550848868,87.82865862307958,85.1877569926391,87.73407745361328,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,87.32179888035039,88.75259416052774,87.30240160297599,88.4664306640625,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,88.54405219679813,89.08726487998509,88.25062113854636,88.29911804199219,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,89.20609820497056,89.84146462563768,88.18514698857149,88.29911804199219,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,89.72748807234947,91.12917664404557,89.69596101404703,90.66114044189453,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,91.03944797633464,91.81789246963082,90.26827838855647,90.37982940673828,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,91.35712467862727,92.51630641314865,91.26981841791165,92.48477935791016,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,93.3771927270549,93.430544491857,91.83485381849374,92.88248443603516,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,92.47751045180962,93.10318192525366,91.86639619002682,93.04497528076172,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,94.3496671725953,96.95904193877826,92.40233843929651,92.6157455444336,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,91.99732841763048,94.33994377964609,91.0636836420722,94.14836883544922,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,96.02294350650172,96.27272509234513,93.59787669220981,94.79586029052734,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,93.66821174965895,94.4854581347257,93.03041795220673,93.62940979003906,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,94.08048312128706,94.2356835706405,92.96737078589749,93.44026184082031,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,93.52757658018402,95.54765444448357,93.18321375708835,95.409423828125,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.19998954005356,96.27516602978264,93.84282396994556,94.09260559082031,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,93.7943238421043,95.03838453181072,93.70702497300391,94.35694122314453,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.09016627142198,94.16777018673336,89.25216234988122,90.0621337890625,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.26033635202654,90.1834131410319,86.47305535290556,89.83905029296875,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,90.90121836821325,92.06040019801185,90.67811632940159,91.96824645996094,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,91.53901352618922,91.71604609920337,90.45258073696424,90.45743560791016,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,90.9399947403417,92.37563738029081,90.90362022258871,92.19132995605469,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,91.3644036366013,93.41116087548794,90.95699413710133,93.306884765625,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,99.80122466182837,103.2254186056853,97.80296411556598,103.07506561279297,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,104.95689689079155,108.2913640186851,104.6586183859917,105.67229461669922,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,105.86143507889906,107.46925546567044,105.13876254678041,106.37797546386719,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,106.09912187925951,107.08369861163986,105.63350570104194,106.76358795166016,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,107.09581307815968,110.98319537944147,106.50652354357302,110.48847961425781,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,110.009872310896,110.46660808616394,107.17957700537667,107.97643280029297,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,109.42196412100574,110.56380376144823,106.89534828081695,109.54586791992188,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,108.80971510575287,109.30774713507189,106.02800448544856,106.28795623779297,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,107.37879756886053,110.07790879616837,107.18444536818468,109.82038879394531,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,111.20029955907641,112.76729092425326,110.7119798713676,111.76393127441406,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,111.58900987277718,111.75420996900903,109.85438662016135,111.66432189941406,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,112.78672297104335,112.8110188476026,110.74599537909668,111.37278747558594,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,111.12498689269856,112.72598654466942,110.78972307405309,112.30083465576172,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,112.70899705868499,113.85569292250037,112.34701290677653,112.44175720214844,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,112.48303255575973,115.05095151464681,112.46602470234885,114.936767578125,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,115.89641335304087,121.34322020785855,115.88426912064436,120.8597640991211,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,125.06511476676067,125.15015404891105,120.43946714581988,122.3052749633789,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,121.1780064067377,121.64688641801345,119.57943117585931,121.3019027709961,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,122.61866031262531,123.4082280829776,121.55213290407741,122.95149230957031,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,123.55400871781482,123.88684074922567,120.33742571871558,121.48169708251953,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,122.4558732168994,122.87373703302123,121.0613775648222,121.2848892211914,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,123.97914215160894,127.30261317418659,122.44373480875961,125.3979263305664,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,129.01293310588505,130.99536378403553,126.84587750534726,130.39285278320312,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,133.7066482975621,134.08564032180732,123.41554463079883,127.69135284423828,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,123.32806028413174,125.20358030775732,117.0989743551227,117.46824645996094,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,116.68111776737273,120.20866118452791,107.76021579822826,117.5459976196289,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,110.73383072804653,115.63158082191183,109.49967893283078,109.63572692871094,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,113.95041623071373,115.77735180667162,112.00686490622496,114.00872039794922,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,116.9629291163385,117.09897712734502,109.32477117698187,110.28682708740234,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.33632237818892,111.97769778790462,106.89530849456787,108.83885955810547,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,111.48212897781393,112.65797689067007,109.616321087037,112.10406494140625,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,114.99023180291059,115.4761197012607,110.40344885623584,112.27897644042969,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,111.97772849620063,112.72599259867744,108.8777613272375,108.96521759033203,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,106.6232270995851,109.03322659577087,105.64173160246284,107.22572326660156,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,107.2840271982426,107.75047533208858,103.0956693411613,103.82450103759766,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,101.58944459122996,107.07997942887015,100.19008504511055,106.97308349609375,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,109.49969872360111,109.67461866621314,106.07905112970725,108.65425109863281,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,108.46960942834048,108.94577745912319,103.75649121629566,104.09661865234375,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,102.20165410941537,107.13827671141094,102.03645401086756,105.16557312011719,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,105.36965685149532,109.26648012807148,104.6311051215717,109.11099243164062,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,111.76394667933849,112.06519483137623,109.59688319225279,111.7153549194336,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,111.31691932127065,112.0554635809669,110.36457578821059,110.8698959350586,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,110.57834500536248,113.95040748066543,110.41314493484073,112.54132843017578,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,114.31968302381051,114.39742685256729,112.56077152903099,113.4936752319336,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,109.70376520376246,112.11377235625194,109.05267722245038,109.83009338378906,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,110.69496533908391,113.35762848374344,110.34512551989539,113.21186065673828,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,112.43443667707562,112.84258807364455,109.08181374151268,109.96613311767578,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,111.3849466001731,112.28869840481383,110.90877111263151,111.83196258544922,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,112.96893128687452,113.11469913263745,111.35577997813651,111.72505950927734,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,112.02632128256141,113.69777696782543,111.67648137568933,113.66862487792969,100506900,0.0,0.0
